SystemCodeNumber,Timestamp,Occupancy,Capacity,OccupancyRate
BHMBCCTHL01,2016-11-27 11:01:00,345,387,0.8914728682170543
BHMEURBRD01,2016-11-27 11:01:00,68,470,0.14468085106382977
Others-CCCPS98,2016-11-27 11:01:00,707,3103,0.2278440219142765
BHMNCPNST01,2016-11-27 11:22:00,257,485,0.5298969072164949
Broad Street,2016-11-27 11:31:00,110,690,0.15942028985507245
Others-CCCPS119a,2016-11-27 11:31:00,634,2803,0.22618622904031396
Others-CCCPS105a,2016-11-27 11:31:00,1031,2009,0.5131906421105027
BHMBCCMKT01,2016-11-27 11:31:00,147,577,0.25476603119584057
Others-CCCPS98,2016-11-27 11:31:00,790,3103,0.2545923300032227
BHMEURBRD01,2016-11-27 11:31:00,75,470,0.1595744680851064
Others-CCCPS135a,2016-11-27 11:31:00,1326,3883,0.3414885397888231
BHMBCCTHL01,2016-11-27 11:31:00,391,387,1.0103359173126616
BHMMBMMBX01,2016-11-27 11:31:00,290,687,0.42212518195050946
Shopping,2016-11-27 11:31:00,634,1920,0.3302083333333333
BHMNCPHST01,2016-11-27 11:31:00,337,1200,0.2808333333333333
Others-CCCPS8,2016-11-27 11:31:00,741,1322,0.5605143721633888
Others-CCCPS202,2016-11-27 11:31:00,758,2937,0.25808648280558394
BHMNCPNST01,2016-11-27 11:55:00,272,485,0.5608247422680412
BHMNCPHST01,2016-11-27 11:58:00,401,1200,0.33416666666666667
Others-CCCPS119a,2016-11-27 12:01:00,722,2803,0.25758116303960044
Others-CCCPS105a,2016-11-27 12:01:00,1131,2009,0.5629666500746641
Others-CCCPS202,2016-11-27 12:01:00,802,2937,0.2730677562138236
Others-CCCPS135a,2016-11-27 12:01:00,1498,3883,0.3857841874839042
BHMEURBRD01,2016-11-27 12:01:00,87,470,0.1851063829787234
Broad Street,2016-11-27 12:01:00,122,690,0.17681159420289855
BHMBCCTHL01,2016-11-27 12:01:00,402,387,1.0387596899224807
BHMMBMMBX01,2016-11-27 12:01:00,328,687,0.4774381368267831
Others-CCCPS98,2016-11-27 12:01:00,926,3103,0.2984208830164357
BHMBCCMKT01,2016-11-27 12:01:00,177,577,0.30675909878682844
Others-CCCPS8,2016-11-27 12:01:00,803,1322,0.6074130105900152
Shopping,2016-11-27 12:01:00,748,1920,0.38958333333333334
BHMNCPNST01,2016-11-27 12:32:00,296,485,0.6103092783505155
BHMNCPHST01,2016-11-27 12:32:00,484,1200,0.4033333333333333
Others-CCCPS98,2016-11-27 12:32:00,1094,3103,0.35256203673864
Others-CCCPS135a,2016-11-27 12:32:00,1706,3883,0.4393510172547
Others-CCCPS105a,2016-11-27 12:32:00,1236,2009,0.6152314584370333
Others-CCCPS202,2016-11-27 12:32:00,841,2937,0.2863466121893088
Others-CCCPS119a,2016-11-27 12:32:00,826,2803,0.294684266856939
Others-CCCPS8,2016-11-27 12:32:00,861,1322,0.651285930408472
BHMEURBRD01,2016-11-27 12:32:00,105,470,0.22340425531914893
BHMBCCTHL01,2016-11-27 12:32:00,403,387,1.041343669250646
BHMBCCMKT01,2016-11-27 12:32:00,223,577,0.38648180242634317
BHMMBMMBX01,2016-11-27 12:32:00,375,687,0.5458515283842795
Broad Street,2016-11-27 12:32:00,142,690,0.20579710144927535
Shopping,2016-11-27 12:32:00,876,1920,0.45625
Others-CCCPS202,2016-11-27 13:08:00,854,2937,0.29077289751447055
Broad Street,2016-11-27 13:08:00,147,690,0.21304347826086956
Others-CCCPS105a,2016-11-27 13:08:00,1365,2009,0.6794425087108014
BHMBCCMKT01,2016-11-27 13:08:00,259,577,0.4488734835355286
Others-CCCPS8,2016-11-27 13:08:00,900,1322,0.680786686838124
Others-CCCPS119a,2016-11-27 13:08:00,997,2803,0.3556903317873707
Others-CCCPS135a,2016-11-27 13:08:00,1903,3883,0.49008498583569404
BHMEURBRD01,2016-11-27 13:08:00,112,470,0.23829787234042554
BHMNCPNST01,2016-11-27 13:08:00,306,485,0.6309278350515464
BHMNCPHST01,2016-11-27 13:08:00,591,1200,0.4925
Others-CCCPS98,2016-11-27 13:08:00,1367,3103,0.44054141153722204
Shopping,2016-11-27 13:08:00,1016,1920,0.5291666666666667
BHMBCCTHL01,2016-11-27 13:08:00,401,387,1.0361757105943152
BHMMBMMBX01,2016-11-27 13:08:00,465,687,0.6768558951965066
Shopping,2016-11-27 13:32:00,1048,1920,0.5458333333333333
Others-CCCPS202,2016-11-27 13:32:00,882,2937,0.3003064351378958
BHMNCPHST01,2016-11-27 13:32:00,617,1200,0.5141666666666667
BHMBCCMKT01,2016-11-27 13:32:00,291,577,0.5043327556325823
BHMBCCTHL01,2016-11-27 13:32:00,401,387,1.0361757105943152
Others-CCCPS105a,2016-11-27 13:32:00,1426,2009,0.7098058735689398
Broad Street,2016-11-27 13:32:00,162,690,0.23478260869565218
BHMEURBRD01,2016-11-27 13:32:00,126,470,0.2680851063829787
Others-CCCPS119a,2016-11-27 13:32:00,1104,2803,0.393863717445594
BHMNCPNST01,2016-11-27 13:32:00,319,485,0.6577319587628866
Others-CCCPS8,2016-11-27 13:32:00,927,1322,0.7012102874432677
Others-CCCPS135a,2016-11-27 13:32:00,1951,3883,0.5024465619366469
Others-CCCPS98,2016-11-27 13:32:00,1521,3103,0.49017080244924266
BHMMBMMBX01,2016-11-27 13:32:00,499,687,0.7263464337700145
Others-CCCPS105a,2016-11-27 14:02:00,1504,2009,0.7486311597809856
BHMNCPNST01,2016-11-27 14:02:00,337,485,0.6948453608247422
Others-CCCPS98,2016-11-27 14:02:00,1633,3103,0.5262649049307122
BHMMBMMBX01,2016-11-27 14:02:00,544,687,0.7918486171761281
BHMNCPHST01,2016-11-27 14:02:00,661,1200,0.5508333333333333
Others-CCCPS135a,2016-11-27 14:02:00,2022,3883,0.5207313932526397
Shopping,2016-11-27 14:02:00,1115,1920,0.5807291666666666
Others-CCCPS202,2016-11-27 14:02:00,911,2937,0.310180456247872
BHMEURBRD01,2016-11-27 14:02:00,136,470,0.28936170212765955
Others-CCCPS8,2016-11-27 14:02:00,960,1322,0.7261724659606656
BHMBCCMKT01,2016-11-27 14:02:00,304,577,0.5268630849220104
Broad Street,2016-11-27 14:02:00,172,690,0.2492753623188406
Others-CCCPS119a,2016-11-27 14:02:00,1154,2803,0.4117017481270068
BHMBCCTHL01,2016-11-27 14:02:00,402,387,1.0387596899224807
BHMEURBRD01,2016-11-27 14:31:00,153,470,0.32553191489361705
Shopping,2016-11-27 14:31:00,1160,1920,0.6041666666666666
BHMMBMMBX01,2016-11-27 14:31:00,577,687,0.8398835516739447
Broad Street,2016-11-27 14:31:00,191,690,0.2768115942028985
Others-CCCPS8,2016-11-27 14:31:00,988,1322,0.7473524962178517
Others-CCCPS105a,2016-11-27 14:31:00,1565,2009,0.778994524639124
Others-CCCPS119a,2016-11-27 14:31:00,1147,2803,0.409204423831609
BHMNCPNST01,2016-11-27 14:31:00,343,485,0.7072164948453609
BHMNCPHST01,2016-11-27 14:31:00,694,1200,0.5783333333333334
Others-CCCPS202,2016-11-27 14:31:00,936,2937,0.31869254341164455
Others-CCCPS135a,2016-11-27 14:31:00,2055,3883,0.5292299768220448
Others-CCCPS98,2016-11-27 14:31:00,1665,3103,0.5365775056397035
BHMBCCMKT01,2016-11-27 14:31:00,300,577,0.5199306759098787
BHMBCCTHL01,2016-11-27 14:31:00,402,387,1.0387596899224807
BHMNCPNST01,2016-11-27 14:58:00,333,485,0.6865979381443299
Shopping,2016-11-27 15:01:00,1131,1920,0.5890625
Others-CCCPS8,2016-11-27 15:01:00,990,1322,0.7488653555219364
BHMEURBRD01,2016-11-27 15:01:00,174,470,0.3702127659574468
BHMMBMMBX01,2016-11-27 15:01:00,586,687,0.8529839883551674
Others-CCCPS98,2016-11-27 15:01:00,1651,3103,0.5320657428295198
Others-CCCPS135a,2016-11-27 15:01:00,2004,3883,0.5160958022147824
BHMBCCTHL01,2016-11-27 15:01:00,402,387,1.0387596899224807
Others-CCCPS119a,2016-11-27 15:01:00,1129,2803,0.4027827327863004
Others-CCCPS105a,2016-11-27 15:01:00,1576,2009,0.7844698855151817
Broad Street,2016-11-27 15:01:00,215,690,0.3115942028985507
Others-CCCPS202,2016-11-27 15:01:00,955,2937,0.3251617296561117
BHMBCCMKT01,2016-11-27 15:01:00,292,577,0.5060658578856152
BHMNCPHST01,2016-11-27 15:01:00,682,1200,0.5683333333333334
BHMNCPNST01,2016-11-27 15:25:00,334,485,0.688659793814433
Others-CCCPS8,2016-11-27 15:32:00,954,1322,0.7216338880484114
Others-CCCPS202,2016-11-27 15:32:00,966,2937,0.3289070480081716
BHMEURBRD01,2016-11-27 15:32:00,195,470,0.4148936170212766
BHMBCCMKT01,2016-11-27 15:32:00,283,577,0.4904679376083189
BHMBCCTHL01,2016-11-27 15:32:00,402,387,1.0387596899224807
BHMNCPHST01,2016-11-27 15:32:00,653,1200,0.5441666666666667
Others-CCCPS105a,2016-11-27 15:32:00,1526,2009,0.759581881533101
Others-CCCPS98,2016-11-27 15:32:00,1613,3103,0.5198195294875927
BHMMBMMBX01,2016-11-27 15:32:00,572,687,0.8326055312954876
Shopping,2016-11-27 15:32:00,1057,1920,0.5505208333333333
Others-CCCPS135a,2016-11-27 15:32:00,1880,3883,0.48416173062065415
Others-CCCPS119a,2016-11-27 15:32:00,1113,2803,0.3970745629682483
Broad Street,2016-11-27 15:32:00,234,690,0.3391304347826087
Others-CCCPS119a,2016-11-27 16:01:00,1071,2803,0.38209061719586157
BHMMBMMBX01,2016-11-27 16:01:00,537,687,0.7816593886462883
Others-CCCPS135a,2016-11-27 16:01:00,1709,3883,0.4401236157610095
BHMEURBRD01,2016-11-27 16:01:00,201,470,0.4276595744680851
Broad Street,2016-11-27 16:01:00,242,690,0.3507246376811594
BHMNCPHST01,2016-11-27 16:01:00,584,1200,0.4866666666666667
BHMBCCMKT01,2016-11-27 16:01:00,240,577,0.41594454072790293
BHMNCPNST01,2016-11-27 16:01:00,319,485,0.6577319587628866
BHMBCCTHL01,2016-11-27 16:01:00,388,387,1.0025839793281655
Others-CCCPS105a,2016-11-27 16:01:00,1444,2009,0.7187655550024888
Shopping,2016-11-27 16:01:00,942,1920,0.490625
Others-CCCPS98,2016-11-27 16:01:00,1539,3103,0.49597164034805025
Others-CCCPS202,2016-11-27 16:01:00,949,2937,0.32311882873680625
Others-CCCPS8,2016-11-27 16:01:00,907,1322,0.6860816944024206
Others-CCCPS119a,2016-11-27 16:32:00,1046,2803,0.3731716018551552
Others-CCCPS202,2016-11-27 16:32:00,968,2937,0.3295880149812734
Others-CCCPS8,2016-11-27 16:32:00,874,1322,0.6611195158850227
Others-CCCPS98,2016-11-27 16:32:00,1441,3103,0.4643893006767644
BHMNCPNST01,2016-11-27 16:32:00,301,485,0.6206185567010309
Others-CCCPS135a,2016-11-27 16:32:00,1489,3883,0.38346639196497556
Others-CCCPS105a,2016-11-27 16:32:00,1369,2009,0.6814335490293678
BHMNCPHST01,2016-11-27 16:32:00,487,1200,0.4058333333333333
BHMEURBRD01,2016-11-27 16:32:00,227,470,0.4829787234042553
BHMBCCMKT01,2016-11-27 16:32:00,199,577,0.34488734835355284
BHMBCCTHL01,2016-11-27 16:32:00,401,387,1.0361757105943152
Shopping,2016-11-27 16:32:00,788,1920,0.41041666666666665
Broad Street,2016-11-27 16:32:00,266,690,0.3855072463768116
BHMMBMMBX01,2016-11-27 16:32:00,495,687,0.7205240174672489
BHMNCPNST01,2016-11-28 07:42:00,193,485,0.3979381443298969
BHMNCPNST01,2016-11-28 07:42:00,193,485,0.3979381443298969
BHMNCPNST01,2016-11-28 07:42:00,193,485,0.3979381443298969
BHMNCPNST01,2016-11-28 07:42:00,193,485,0.3979381443298969
BHMNCPNST01,2016-11-28 07:42:00,193,485,0.3979381443298969
BHMNCPHST01,2016-11-28 07:55:00,269,1200,0.22416666666666665
Shopping,2016-11-28 08:01:00,629,1920,0.32760416666666664
BHMMBMMBX01,2016-11-28 08:01:00,217,687,0.3158660844250364
Others-CCCPS98,2016-11-28 08:01:00,497,3103,0.1601675797615211
BHMBCCTHL01,2016-11-28 08:01:00,146,387,0.3772609819121447
Others-CCCPS119a,2016-11-28 08:01:00,219,2803,0.07813057438458794
Others-CCCPS135a,2016-11-28 08:01:00,1339,3883,0.3448364666494978
BHMEURBRD01,2016-11-28 08:01:00,119,470,0.2531914893617021
Others-CCCPS8,2016-11-28 08:01:00,358,1322,0.2708018154311649
Broad Street,2016-11-28 08:01:00,187,690,0.2710144927536232
BHMBCCMKT01,2016-11-28 08:01:00,20,577,0.03466204506065858
Others-CCCPS202,2016-11-28 08:01:00,540,2937,0.18386108273748722
Others-CCCPS105a,2016-11-28 08:01:00,575,2009,0.28621204579392734
BHMEURBRD01,2016-11-28 08:32:00,180,470,0.3829787234042553
Others-CCCPS105a,2016-11-28 08:32:00,652,2009,0.3245395719263315
Shopping,2016-11-28 08:32:00,811,1920,0.42239583333333336
BHMMBMMBX01,2016-11-28 08:32:00,257,687,0.37409024745269287
BHMBCCMKT01,2016-11-28 08:32:00,28,577,0.04852686308492201
Broad Street,2016-11-28 08:32:00,295,690,0.427536231884058
Others-CCCPS119a,2016-11-28 08:32:00,283,2803,0.10096325365679629
Others-CCCPS135a,2016-11-28 08:32:00,1785,3883,0.4596961112541849
BHMBCCTHL01,2016-11-28 08:32:00,166,387,0.4289405684754522
Others-CCCPS202,2016-11-28 08:32:00,679,2937,0.23118828736806266
BHMNCPHST01,2016-11-28 08:32:00,379,1200,0.31583333333333335
Others-CCCPS8,2016-11-28 08:32:00,395,1322,0.2987897125567322
Others-CCCPS98,2016-11-28 08:32:00,592,3103,0.19078311311633903
BHMNCPHST01,2016-11-28 08:55:00,457,1200,0.38083333333333336
Others-CCCPS8,2016-11-28 09:02:00,443,1322,0.3350983358547655
BHMEURBRD01,2016-11-28 09:02:00,249,470,0.5297872340425532
BHMMBMMBX01,2016-11-28 09:02:00,307,687,0.4468704512372635
Others-CCCPS105a,2016-11-28 09:02:00,750,2009,0.3733200597312096
Others-CCCPS202,2016-11-28 09:02:00,836,2937,0.2846441947565543
BHMBCCMKT01,2016-11-28 09:02:00,33,577,0.05719237435008666
BHMBCCTHL01,2016-11-28 09:02:00,193,387,0.49870801033591733
Others-CCCPS119a,2016-11-28 09:02:00,355,2803,0.12665001783803068
Broad Street,2016-11-28 09:02:00,410,690,0.5942028985507246
Others-CCCPS98,2016-11-28 09:02:00,702,3103,0.22623267805349662
Shopping,2016-11-28 09:02:00,986,1920,0.5135416666666667
Others-CCCPS135a,2016-11-28 09:02:00,2223,3883,0.5724954931753798
BHMNCPHST01,2016-11-28 09:22:00,552,1200,0.46
BHMNCPNST01,2016-11-28 09:22:00,250,485,0.5154639175257731
Broad Street,2016-11-28 09:28:00,484,690,0.7014492753623188
Others-CCCPS135a,2016-11-28 09:28:00,2584,3883,0.6654648467679629
BHMBCCMKT01,2016-11-28 09:28:00,51,577,0.08838821490467938
BHMEURBRD01,2016-11-28 09:28:00,301,470,0.6404255319148936
Others-CCCPS98,2016-11-28 09:28:00,776,3103,0.250080567193039
Others-CCCPS119a,2016-11-28 09:28:00,402,2803,0.14341776667855868
BHMMBMMBX01,2016-11-28 09:28:00,343,687,0.4992721979621543
BHMBCCTHL01,2016-11-28 09:28:00,223,387,0.5762273901808785
Others-CCCPS105a,2016-11-28 09:28:00,846,2009,0.4211050273768044
Others-CCCPS8,2016-11-28 09:28:00,503,1322,0.3804841149773071
Others-CCCPS202,2016-11-28 09:28:00,961,2937,0.3272046305754171
Shopping,2016-11-28 09:28:00,1152,1920,0.6
BHMNCPNST01,2016-11-28 09:42:00,268,485,0.5525773195876289
BHMNCPHST01,2016-11-28 09:42:00,640,1200,0.5333333333333333
BHMMBMMBX01,2016-11-28 10:01:00,390,687,0.5676855895196506
BHMBCCMKT01,2016-11-28 10:01:00,82,577,0.14211438474870017
BHMEURBRD01,2016-11-28 10:01:00,356,470,0.7574468085106383
Broad Street,2016-11-28 10:01:00,562,690,0.8144927536231884
Others-CCCPS135a,2016-11-28 10:01:00,3005,3883,0.773886170486737
Others-CCCPS119a,2016-11-28 10:01:00,470,2803,0.16767748840528005
Others-CCCPS105a,2016-11-28 10:01:00,980,2009,0.4878048780487805
Others-CCCPS202,2016-11-28 10:01:00,1115,2937,0.37963908750425607
BHMBCCTHL01,2016-11-28 10:01:00,270,387,0.6976744186046512
Others-CCCPS8,2016-11-28 10:01:00,590,1322,0.4462934947049924
Shopping,2016-11-28 10:01:00,1348,1920,0.7020833333333333
Others-CCCPS98,2016-11-28 10:01:00,873,3103,0.28134063809216886
BHMNCPNST01,2016-11-28 10:05:00,284,485,0.5855670103092784
BHMNCPHST01,2016-11-28 10:22:00,749,1200,0.6241666666666666
BHMBCCMKT01,2016-11-28 10:32:00,112,577,0.19410745233968804
BHMMBMMBX01,2016-11-28 10:32:00,444,687,0.6462882096069869
Others-CCCPS98,2016-11-28 10:32:00,959,3103,0.309055752497583
Others-CCCPS135a,2016-11-28 10:32:00,3209,3883,0.8264228689157868
Others-CCCPS8,2016-11-28 10:32:00,684,1322,0.5173978819969742
BHMEURBRD01,2016-11-28 10:32:00,377,470,0.8021276595744681
Others-CCCPS202,2016-11-28 10:32:00,1213,2937,0.41300646918624445
Others-CCCPS105a,2016-11-28 10:32:00,1128,2009,0.5614733698357391
Shopping,2016-11-28 10:32:00,1438,1920,0.7489583333333333
Broad Street,2016-11-28 10:32:00,594,690,0.8608695652173913
BHMBCCTHL01,2016-11-28 10:32:00,321,387,0.8294573643410853
Others-CCCPS119a,2016-11-28 10:32:00,538,2803,0.19193721013200143
BHMNCPHST01,2016-11-28 10:42:00,779,1200,0.6491666666666667
BHMNCPNST01,2016-11-28 10:42:00,300,485,0.6185567010309279
Broad Street,2016-11-28 11:01:00,595,690,0.8623188405797102
Others-CCCPS135a,2016-11-28 11:01:00,3328,3883,0.8570692763327324
Others-CCCPS8,2016-11-28 11:01:00,740,1322,0.5597579425113465
Others-CCCPS202,2016-11-28 11:01:00,1261,2937,0.4293496765406878
Others-CCCPS98,2016-11-28 11:01:00,1005,3103,0.323880116016758
Shopping,2016-11-28 11:01:00,1505,1920,0.7838541666666666
BHMEURBRD01,2016-11-28 11:01:00,389,470,0.8276595744680851
BHMMBMMBX01,2016-11-28 11:01:00,479,687,0.6972343522561864
Others-CCCPS105a,2016-11-28 11:01:00,1219,2009,0.606769537083126
BHMBCCTHL01,2016-11-28 11:01:00,359,387,0.9276485788113695
BHMBCCMKT01,2016-11-28 11:01:00,147,577,0.25476603119584057
Others-CCCPS119a,2016-11-28 11:01:00,578,2803,0.20620763467713166
BHMNCPNST01,2016-11-28 11:12:00,308,485,0.6350515463917525
BHMBCCTHL01,2016-11-28 11:32:00,377,387,0.9741602067183462
Broad Street,2016-11-28 11:32:00,612,690,0.8869565217391304
BHMEURBRD01,2016-11-28 11:32:00,399,470,0.8489361702127659
Others-CCCPS202,2016-11-28 11:32:00,1304,2937,0.44399046646237655
BHMMBMMBX01,2016-11-28 11:32:00,518,687,0.7540029112081513
Others-CCCPS8,2016-11-28 11:32:00,786,1322,0.594553706505295
Others-CCCPS135a,2016-11-28 11:32:00,3408,3883,0.8776719031676539
Others-CCCPS105a,2016-11-28 11:32:00,1304,2009,0.649079143852663
BHMNCPHST01,2016-11-28 11:32:00,853,1200,0.7108333333333333
Shopping,2016-11-28 11:32:00,1568,1920,0.8166666666666667
Others-CCCPS119a,2016-11-28 11:32:00,615,2803,0.2194077773813771
BHMBCCMKT01,2016-11-28 11:32:00,187,577,0.3240901213171577
Others-CCCPS98,2016-11-28 11:32:00,1071,3103,0.34514985497905254
BHMNCPNST01,2016-11-28 11:42:00,322,485,0.6639175257731958
BHMNCPHST01,2016-11-28 11:52:00,874,1200,0.7283333333333334
BHMEURBRD01,2016-11-28 12:01:00,410,470,0.8723404255319149
BHMBCCMKT01,2016-11-28 12:01:00,205,577,0.35528596187175043
Others-CCCPS8,2016-11-28 12:01:00,814,1322,0.6157337367624811
Others-CCCPS98,2016-11-28 12:01:00,1091,3103,0.3515952304221721
Others-CCCPS105a,2016-11-28 12:01:00,1345,2009,0.6694873071179691
Others-CCCPS135a,2016-11-28 12:01:00,3439,3883,0.8856554210661859
BHMBCCTHL01,2016-11-28 12:01:00,384,387,0.9922480620155039
Broad Street,2016-11-28 12:01:00,614,690,0.8898550724637682
Shopping,2016-11-28 12:01:00,1595,1920,0.8307291666666666
Others-CCCPS119a,2016-11-28 12:01:00,624,2803,0.2226186229040314
Others-CCCPS202,2016-11-28 12:01:00,1318,2937,0.44875723527408923
BHMMBMMBX01,2016-11-28 12:01:00,531,687,0.7729257641921398
BHMNCPNST01,2016-11-28 12:05:00,321,485,0.6618556701030928
BHMNCPHST01,2016-11-28 12:15:00,891,1200,0.7425
Others-CCCPS202,2016-11-28 12:28:00,1335,2937,0.45454545454545453
Others-CCCPS135a,2016-11-28 12:28:00,3454,3883,0.8895184135977338
BHMBCCTHL01,2016-11-28 12:28:00,393,387,1.0155038759689923
Shopping,2016-11-28 12:28:00,1616,1920,0.8416666666666667
Others-CCCPS98,2016-11-28 12:28:00,1091,3103,0.3515952304221721
BHMBCCMKT01,2016-11-28 12:28:00,217,577,0.37608318890814557
Others-CCCPS119a,2016-11-28 12:28:00,633,2803,0.2258294684266857
Others-CCCPS8,2016-11-28 12:28:00,834,1322,0.6308623298033282
BHMMBMMBX01,2016-11-28 12:28:00,533,687,0.7758369723435226
Others-CCCPS105a,2016-11-28 12:28:00,1367,2009,0.6804380288700846
Broad Street,2016-11-28 12:28:00,624,690,0.9043478260869565
BHMEURBRD01,2016-11-28 12:28:00,418,470,0.8893617021276595
BHMNCPHST01,2016-11-28 12:45:00,892,1200,0.7433333333333333
Others-CCCPS119a,2016-11-28 13:02:00,639,2803,0.22797003210845523
Others-CCCPS202,2016-11-28 13:02:00,1351,2937,0.459993190330269
Others-CCCPS135a,2016-11-28 13:02:00,3448,3883,0.8879732165851146
Others-CCCPS105a,2016-11-28 13:02:00,1218,2009,0.6062717770034843
Others-CCCPS98,2016-11-28 13:02:00,930,3103,0.2997099581050596
Others-CCCPS8,2016-11-28 13:02:00,851,1322,0.6437216338880484
Broad Street,2016-11-28 13:02:00,631,690,0.9144927536231884
BHMEURBRD01,2016-11-28 13:02:00,423,470,0.9
BHMNCPNST01,2016-11-28 13:02:00,322,485,0.6639175257731958
BHMMBMMBX01,2016-11-28 13:02:00,367,687,0.5342066957787481
Shopping,2016-11-28 13:02:00,1619,1920,0.8432291666666667
BHMBCCMKT01,2016-11-28 13:02:00,224,577,0.3882149046793761
BHMBCCTHL01,2016-11-28 13:02:00,398,387,1.028423772609819
BHMNCPHST01,2016-11-28 13:22:00,904,1200,0.7533333333333333
Broad Street,2016-11-28 13:31:00,632,690,0.9159420289855073
BHMEURBRD01,2016-11-28 13:31:00,424,470,0.902127659574468
Shopping,2016-11-28 13:31:00,1622,1920,0.8447916666666667
Others-CCCPS202,2016-11-28 13:31:00,1352,2937,0.4603336738168199
Others-CCCPS98,2016-11-28 13:31:00,932,3103,0.30035449564937156
BHMBCCTHL01,2016-11-28 13:31:00,402,387,1.0387596899224807
Others-CCCPS135a,2016-11-28 13:31:00,3416,3883,0.879732165851146
Others-CCCPS105a,2016-11-28 13:31:00,1237,2009,0.615729218516675
Others-CCCPS8,2016-11-28 13:31:00,859,1322,0.6497730711043873
BHMBCCMKT01,2016-11-28 13:31:00,224,577,0.3882149046793761
Others-CCCPS119a,2016-11-28 13:31:00,638,2803,0.22761327149482696
BHMMBMMBX01,2016-11-28 13:31:00,378,687,0.5502183406113537
BHMNCPNST01,2016-11-28 13:42:00,318,485,0.6556701030927835
Others-CCCPS119a,2016-11-28 14:02:00,626,2803,0.2233321441312879
Others-CCCPS98,2016-11-28 14:02:00,912,3103,0.29390912020625204
BHMEURBRD01,2016-11-28 14:02:00,424,470,0.902127659574468
Shopping,2016-11-28 14:02:00,1637,1920,0.8526041666666667
BHMBCCMKT01,2016-11-28 14:02:00,209,577,0.36221837088388215
Broad Street,2016-11-28 14:02:00,633,690,0.9173913043478261
BHMBCCTHL01,2016-11-28 14:02:00,399,387,1.0310077519379846
Others-CCCPS8,2016-11-28 14:02:00,861,1322,0.651285930408472
BHMNCPHST01,2016-11-28 14:02:00,920,1200,0.7666666666666667
Others-CCCPS135a,2016-11-28 14:02:00,3447,3883,0.8877156837496781
Others-CCCPS202,2016-11-28 14:02:00,1351,2937,0.459993190330269
BHMMBMMBX01,2016-11-28 14:02:00,366,687,0.5327510917030568
Others-CCCPS105a,2016-11-28 14:02:00,1227,2009,0.6107516177202589
BHMNCPNST01,2016-11-28 14:25:00,310,485,0.6391752577319587
BHMMBMMBX01,2016-11-28 14:32:00,356,687,0.5181950509461426
Others-CCCPS105a,2016-11-28 14:32:00,1195,2009,0.5948232951717273
BHMEURBRD01,2016-11-28 14:32:00,417,470,0.8872340425531915
Others-CCCPS119a,2016-11-28 14:32:00,605,2803,0.21584017124509455
Others-CCCPS98,2016-11-28 14:32:00,888,3103,0.28617466967450855
BHMBCCTHL01,2016-11-28 14:32:00,384,387,0.9922480620155039
Others-CCCPS202,2016-11-28 14:32:00,1322,2937,0.4501191692202928
Others-CCCPS135a,2016-11-28 14:32:00,3387,3883,0.872263713623487
Others-CCCPS8,2016-11-28 14:32:00,839,1322,0.6346444780635401
Broad Street,2016-11-28 14:32:00,627,690,0.908695652173913
BHMBCCMKT01,2016-11-28 14:32:00,199,577,0.34488734835355284
Shopping,2016-11-28 14:32:00,1609,1920,0.8380208333333333
